title,time_str,time,url_link,location,county,state,magnitude,depth_km,depth_mi
M 1 0 42 km NE of Alta Wyoming,2022-04-11T14:47:41.800Z,2022-04-11 14:47:41.800000,https://earthquake.usgs.gov/earthquakes/eventpage/uu60489577,"{'type': 'Point', 'coordinates': (-110.6728333, 44.0331667)}",Alta,Wyoming,1.0,6.90,4.29
M 1 0 133 km W of Adak Alaska,2022-04-09T03:33:33.410Z,2022-04-09 03:33:33.410000,https://earthquake.usgs.gov/earthquakes/eventpage/av91054328,"{'type': 'Point', 'coordinates': (-178.542833333333, 51.6935)}",Adak,Alaska,1.0,17.65,10.97
M 4 5 100 km E of Sarangani Philippines,2022-04-08T22:19:15.040Z,2022-04-08 22:19:15.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h0tr,"{'type': 'Point', 'coordinates': (126.3663, 5.3501)}",Sarangani,Philippines,4.5,41.51,25.79
M 0 8 16km SSW of Searles Valley CA,2022-04-08T22:26:48.893Z,2022-04-08 22:26:48.893000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988975,"{'type': 'Point', 'coordinates': (-117.4688333, 35.6315)}",Valley,CA,0.8,5.90,3.67
M 1 4 7km WNW of Pine Mountain Club CA,2022-04-08T21:42:00.587Z,2022-04-08 21:42:00.587000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988967,"{'type': 'Point', 'coordinates': (-119.2193333, 34.8728333)}",Club,CA,1.4,10.71,6.65
M 0 4 17km SSW of Searles Valley CA,2022-04-08T21:50:39.631Z,2022-04-08 21:50:39.631000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988959,"{'type': 'Point', 'coordinates': (-117.473, 35.6245)}",Valley,CA,0.4,6.57,4.08
M 0 4 1km NW of The Geysers CA,2022-04-08T21:18:57.795Z,2022-04-08 21:18:57.795000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716101,"{'type': 'Point', 'coordinates': (-122.7663345, 38.7871666)}",Geysers,CA,0.4,2.61,1.62
M 0 9 1km NW of The Geysers CA,2022-04-08T21:47:23.269Z,2022-04-08 21:47:23.269000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716096,"{'type': 'Point', 'coordinates': (-122.767334, 38.7868347)}",Geysers,CA,0.9,2.90,1.80
M 1 9 4 km ESE of Big Lake Alaska,2022-04-08T21:19:30.251Z,2022-04-08 21:19:30.251000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224if9fh7,"{'type': 'Point', 'coordinates': (-149.8798, 61.4984)}",Lake,Alaska,1.9,32.20,20.01
M 1 5 15km NNW of Borrego Springs CA,2022-04-08T21:36:45.850Z,2022-04-08 21:36:45.850000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988951,"{'type': 'Point', 'coordinates': (-116.4123333, 33.3856667)}",Springs,CA,1.5,12.43,7.72
M 1 5 31 km SE of Mina Nevada,2022-04-09T02:39:34.826Z,2022-04-09 02:39:34.826000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836947,"{'type': 'Point', 'coordinates': (-117.8812, 38.1693)}",Mina,Nevada,1.5,8.80,5.47
M 2 1 3 km SW of Pāhala Hawaii,2022-04-08T21:20:24.040Z,2022-04-08 21:20:24.040000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72978267,"{'type': 'Point', 'coordinates': (-155.502670288086, 19.175500869751)}",Pāhala,Hawaii,2.1,34.81,21.63
M 1 0 17km SSW of Searles Valley CA,2022-04-08T21:28:13.526Z,2022-04-08 21:28:13.526000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988935,"{'type': 'Point', 'coordinates': (-117.4678333, 35.6251667)}",Valley,CA,1.0,6.95,4.32
M 1 8 256 km W of Adak Alaska,2022-04-09T03:13:03.630Z,2022-04-09 03:13:03.630000,https://earthquake.usgs.gov/earthquakes/eventpage/av91533481,"{'type': 'Point', 'coordinates': (179.643333333333, 51.87)}",Adak,Alaska,1.8,13.63,8.47
M 3 1 55 km S of Whites City New Mexico,2022-04-08T21:14:50.040Z,2022-04-08 21:14:50.040000,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022gwvk,"{'type': 'Point', 'coordinates': (-104.4199904, 31.68058579)}",New,Mexico,3.1,6.13,3.81
M 0 6 14 km NNE of Ovando Montana,2022-04-09T14:50:54.520Z,2022-04-09 14:50:54.520000,https://earthquake.usgs.gov/earthquakes/eventpage/mb80542659,"{'type': 'Point', 'coordinates': (-113.0926667, 47.1508333)}",Ovando,Montana,0.6,13.78,8.56
M 4 7 Carlsberg Ridge,2022-04-08T21:19:27.040Z,2022-04-08 21:19:27.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h0th,"{'type': 'Point', 'coordinates': (67.9701, -1.8447)}",Carlsberg,Ridge,4.7,10.00,6.21
M 2 0 9 km ENE of Pāhala Hawaii,2022-04-08T20:45:47.120Z,2022-04-08 20:45:47.120000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72978252,"{'type': 'Point', 'coordinates': (-155.389495849609, 19.2333335876465)}",Pāhala,Hawaii,2.0,32.19,20.00
M 0 1 13 km NNE of Atka Alaska,2022-04-09T03:27:51.130Z,2022-04-09 03:27:51.130000,https://earthquake.usgs.gov/earthquakes/eventpage/av91054323,"{'type': 'Point', 'coordinates': (-174.144, 52.3135)}",Atka,Alaska,0.1,3.21,1.99
M 0 4 28 km SW of Unalaska Alaska,2022-04-09T02:54:12.240Z,2022-04-09 02:54:12.240000,https://earthquake.usgs.gov/earthquakes/eventpage/av91054303,"{'type': 'Point', 'coordinates': (-166.850833333333, 53.696)}",Unalaska,Alaska,0.4,8.85,5.50
M 0 8 32 km SW of Unalaska Alaska,2022-04-09T02:50:15.190Z,2022-04-09 02:50:15.190000,https://earthquake.usgs.gov/earthquakes/eventpage/av91054298,"{'type': 'Point', 'coordinates': (-166.918666666667, 53.6865)}",Unalaska,Alaska,0.8,12.64,7.85
M 0 4 26 km S of Morton Washington,2022-04-08T21:26:08.290Z,2022-04-08 21:26:08.290000,https://earthquake.usgs.gov/earthquakes/eventpage/uw61820637,"{'type': 'Point', 'coordinates': (-122.21916666666667, 46.321)}",Morton,Washington,0.4,4.76,2.96
M 2 8 51 km NNW of Koyukuk Alaska,2022-04-08T21:59:03.040Z,2022-04-08 21:59:03.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h0tc,"{'type': 'Point', 'coordinates': (-158.2536, 65.2748)}",Koyukuk,Alaska,2.8,8.19,5.09
M 1 6 8km NNW of Pinnacles CA,2022-04-09T00:03:17.108Z,2022-04-09 00:03:17.108000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716066,"{'type': 'Point', 'coordinates': (-121.191, 36.5895)}",Pinnacles,CA,1.6,6.68,4.15
M 1 1 36 km SW of Alamo Nevada,2022-04-09T02:39:33.619Z,2022-04-09 02:39:33.619000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836943,"{'type': 'Point', 'coordinates': (-115.4084, 37.1003)}",Alamo,Nevada,1.1,23.90,14.85
M 1 1 64 km S of Shungnak Alaska,2022-04-08T23:59:42.596Z,2022-04-08 23:59:42.596000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224iebqka,"{'type': 'Point', 'coordinates': (-157.3779, 66.3172)}",Shungnak,Alaska,1.1,4.10,2.55
M 2 0 2 km ESE of Palomas Puerto Rico,2022-04-08T20:07:33.480Z,2022-04-08 20:07:33.480000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71343828,"{'type': 'Point', 'coordinates': (-66.8561666666667, 18.004)}",Puerto,Rico,2.0,13.36,8.30
M 3 0 66 km SE of Punta Cana Dominican Republic,2022-04-08T20:44:06.010Z,2022-04-08 20:44:06.010000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71343833,"{'type': 'Point', 'coordinates': (-67.8895, 18.2398333333333)}",Dominican,Republic,3.0,69.41,43.13
M 5 0 47 km E of Port Olry Vanuatu,2022-04-08T20:53:46.808Z,2022-04-08 20:53:46.808000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h0su,"{'type': 'Point', 'coordinates': (167.5069, -14.9859)}",Olry,Vanuatu,5.0,111.01,68.98
M 1 6 30 km SSW of Alamo Nevada,2022-04-09T02:39:32.670Z,2022-04-09 02:39:32.670000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836941,"{'type': 'Point', 'coordinates': (-115.3167, 37.1163)}",Alamo,Nevada,1.6,0.00,0.00
M 0 6 20km ESE of Little Lake CA,2022-04-08T21:23:08.456Z,2022-04-08 21:23:08.456000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988895,"{'type': 'Point', 'coordinates': (-117.6868333, 35.9)}",Lake,CA,0.6,7.03,4.37
M 1 0 7km NW of The Geysers CA,2022-04-08T22:00:15.343Z,2022-04-08 22:00:15.343000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716061,"{'type': 'Point', 'coordinates': (-122.80233, 38.8263321)}",Geysers,CA,1.0,1.87,1.16
M 1 1 33 km S of False Pass Alaska,2022-04-09T02:33:21.190Z,2022-04-09 02:33:21.190000,https://earthquake.usgs.gov/earthquakes/eventpage/av91054288,"{'type': 'Point', 'coordinates': (-163.326333333333, 54.5588333333333)}",Pass,Alaska,1.1,10.84,6.74
M 0 6 1 km E of Adak Alaska,2022-04-09T02:36:41.080Z,2022-04-09 02:36:41.080000,https://earthquake.usgs.gov/earthquakes/eventpage/av91054293,"{'type': 'Point', 'coordinates': (-176.609, 51.8718333333333)}",Adak,Alaska,0.6,5.23,3.25
M 5 3 41 km SE of Hengchun Taiwan,2022-04-08T19:38:52.040Z,2022-04-08 19:38:52.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h0sq,"{'type': 'Point', 'coordinates': (120.981, 21.7036)}",Hengchun,Taiwan,5.3,24.29,15.09
M 0 9 20km ESE of Little Lake CA,2022-04-08T19:19:44.652Z,2022-04-08 19:19:44.652000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988879,"{'type': 'Point', 'coordinates': (-117.6936667, 35.8996667)}",Lake,CA,0.9,3.94,2.45
M 1 6 47 km ENE of Chase Alaska,2022-04-08T19:19:26.144Z,2022-04-08 19:19:26.144000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224ie12s7,"{'type': 'Point', 'coordinates': (-149.2445, 62.5954)}",Chase,Alaska,1.6,52.50,32.62
M 1 7 11km W of Shingletown CA,2022-04-08T23:35:22.935Z,2022-04-08 23:35:22.935000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716051,"{'type': 'Point', 'coordinates': (-122.0193333, 40.4953333)}",Shingletown,CA,1.7,14.12,8.77
M 1 0 13 km NNW of Four Mile Road Alaska,2022-04-08T19:09:20.158Z,2022-04-08 19:09:20.158000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224ie0ldj,"{'type': 'Point', 'coordinates': (-149.1805, 64.724)}",Road,Alaska,1.0,14.70,9.13
M 1 2 35 km SE of Mina Nevada,2022-04-09T02:39:31.376Z,2022-04-09 02:39:31.376000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836940,"{'type': 'Point', 'coordinates': (-117.8211, 38.166)}",Mina,Nevada,1.2,8.40,5.22
M 1 6 Quarry Blast 4 km ENE of Butte Montana,2022-04-08T20:13:53.390Z,2022-04-08 20:13:53.390000,https://earthquake.usgs.gov/earthquakes/eventpage/mb80542579,"{'type': 'Point', 'coordinates': (-112.4766667, 46.0125)}",Butte,Montana,1.6,-2.00,-1.24
M 1 3 34 km SSW of Alamo Nevada,2022-04-09T02:39:30.181Z,2022-04-09 02:39:30.181000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836939,"{'type': 'Point', 'coordinates': (-115.3818, 37.1035)}",Alamo,Nevada,1.3,20.80,12.92
M 1 2 14 km NW of Pawnee Oklahoma,2022-04-08T19:12:20.043Z,2022-04-08 19:12:20.043000,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022gwrm,"{'type': 'Point', 'coordinates': (-96.925, 36.42416667)}",Pawnee,Oklahoma,1.2,5.62,3.49
M 4 5 Fiji region,2022-04-08T19:40:52.040Z,2022-04-08 19:40:52.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h0sj,"{'type': 'Point', 'coordinates': (-178.5948, -20.9157)}",Fiji,region,4.5,577.69,358.96
M 1 6 Explosion 9 km SSW of Ellensburg Washington,2022-04-08T21:16:54.930Z,2022-04-08 21:16:54.930000,https://earthquake.usgs.gov/earthquakes/eventpage/uw61820582,"{'type': 'Point', 'coordinates': (-120.57566666666666, 46.913333333333334)}",Ellensburg,Washington,1.6,-0.89,-0.55
M 1 4 Quarry Blast 13km SE of Tehachapi CA,2022-04-08T19:08:32.722Z,2022-04-08 19:08:32.722000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988871,"{'type': 'Point', 'coordinates': (-118.3343333, 35.0586667)}",Tehachapi,CA,1.4,-1.01,-0.63
M 1 6 25km WSW of Westmorland CA,2022-04-08T19:04:35.760Z,2022-04-08 19:04:35.760000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988855,"{'type': 'Point', 'coordinates': (-115.8696667, 32.9631667)}",Westmorland,CA,1.6,9.22,5.73
M 0 0 89 km W of Adak Alaska,2022-04-09T02:26:03.480Z,2022-04-09 02:26:03.480000,https://earthquake.usgs.gov/earthquakes/eventpage/av91054278,"{'type': 'Point', 'coordinates': (-177.935333333333, 51.8583333333333)}",Adak,Alaska,0.0,3.73,2.32
M 0 7 10km NNW of Cholame CA,2022-04-08T21:13:15.049Z,2022-04-08 21:13:15.049000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716041,"{'type': 'Point', 'coordinates': (-120.3501667, 35.7975)}",Cholame,CA,0.7,9.59,5.96
M 0 2 30km E of Coso Junction CA,2022-04-08T18:28:36.457Z,2022-04-08 18:28:36.457000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988847,"{'type': 'Point', 'coordinates': (-117.6165, 36.0858333)}",Junction,CA,0.2,8.07,5.01
M 4 2 144 km S of Severo Kuril sk Russia,2022-04-08T21:40:28.040Z,2022-04-08 21:40:28.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h0sc,"{'type': 'Point', 'coordinates': (156.0921, 49.3793)}",sk,Russia,4.2,50.98,31.68
M 2 4 90 km SSE of Port Graham Alaska,2022-04-08T21:07:05.040Z,2022-04-08 21:07:05.040000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224idf0et,"{'type': 'Point', 'coordinates': (-151.1191, 58.6261)}",Graham,Alaska,2.4,38.80,24.11
M 1 7 5 km SSW of Pāhala Hawaii,2022-04-09T00:29:30.490Z,2022-04-09 00:29:30.490000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72978117,"{'type': 'Point', 'coordinates': (-155.489666666667, 19.158)}",Pāhala,Hawaii,1.7,31.20,19.39
M 2 8 10km NNW of Cholame CA,2022-04-08T22:59:23.681Z,2022-04-08 22:59:23.681000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716036,"{'type': 'Point', 'coordinates': (-120.3475, 35.7981667)}",Cholame,CA,2.8,10.26,6.38
M 1 2 34 km SW of Alamo Nevada,2022-04-09T02:39:29.131Z,2022-04-09 02:39:29.131000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836937,"{'type': 'Point', 'coordinates': (-115.3947, 37.1183)}",Alamo,Nevada,1.2,20.60,12.80
M 1 4 Quarry Blast 6 km S of Owasso Oklahoma,2022-04-11T13:15:32.982Z,2022-04-11 13:15:32.982000,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022gwpm,"{'type': 'Point', 'coordinates': (-95.8585, 36.214)}",Owasso,Oklahoma,1.4,0.00,0.00
M 0 5 66 km NE of Nikolski Alaska,2022-04-09T02:23:51.920Z,2022-04-09 02:23:51.920000,https://earthquake.usgs.gov/earthquakes/eventpage/av91054273,"{'type': 'Point', 'coordinates': (-168.184, 53.3788333333333)}",Nikolski,Alaska,0.5,0.86,0.53
M 0 4 66 km NE of Nikolski Alaska,2022-04-09T02:19:43.600Z,2022-04-09 02:19:43.600000,https://earthquake.usgs.gov/earthquakes/eventpage/av91054268,"{'type': 'Point', 'coordinates': (-168.1945, 53.3795)}",Nikolski,Alaska,0.4,0.59,0.37
M 1 3 35 km SE of Mina Nevada,2022-04-09T02:39:28.056Z,2022-04-09 02:39:28.056000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836936,"{'type': 'Point', 'coordinates': (-117.8242, 38.1674)}",Mina,Nevada,1.3,10.10,6.28
M 2 6 55 km S of Whites City New Mexico,2022-04-08T19:05:07.040Z,2022-04-08 19:05:07.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h0s2,"{'type': 'Point', 'coordinates': (-104.4259, 31.6739)}",New,Mexico,2.6,10.38,6.45
M 3 3 100 km N of San Juan Puerto Rico,2022-04-08T18:30:48.108Z,2022-04-08 18:30:48.108000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71343803,"{'type': 'Point', 'coordinates': (-66.124, 19.3785)}",Puerto,Rico,3.3,22.45,13.95
M 0 8 16km W of Searles Valley CA,2022-04-08T18:31:40.943Z,2022-04-08 18:31:40.943000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988823,"{'type': 'Point', 'coordinates': (-117.5825, 35.7746667)}",Valley,CA,0.8,7.84,4.87
M 2 1 Mona Passage,2022-04-08T18:51:24.180Z,2022-04-08 18:51:24.180000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71343813,"{'type': 'Point', 'coordinates': (-67.1116666666667, 18.3745)}",Mona,Passage,2.1,52.96,32.91
M 0 3 18 km NE of Milford Utah,2022-04-08T18:02:52.870Z,2022-04-08 18:02:52.870000,https://earthquake.usgs.gov/earthquakes/eventpage/uu60489557,"{'type': 'Point', 'coordinates': (-112.8376667, 38.4896667)}",Milford,Utah,0.3,0.24,0.15
M 1 2 31 km SE of Mina Nevada,2022-04-09T02:39:26.949Z,2022-04-09 02:39:26.949000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836935,"{'type': 'Point', 'coordinates': (-117.8846, 38.1725)}",Mina,Nevada,1.2,11.40,7.08
M 4 7 19 km N of Jérémie Haiti,2022-04-08T17:59:39.040Z,2022-04-08 17:59:39.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h0rz,"{'type': 'Point', 'coordinates': (-74.1509, 18.8233)}",Jérémie,Haiti,4.7,10.00,6.21
M 0 2 2km WNW of The Geysers CA,2022-04-08T20:17:20.036Z,2022-04-08 20:17:20.036000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716031,"{'type': 'Point', 'coordinates': (-122.7731667, 38.7851667)}",Geysers,CA,0.2,0.95,0.59
M 0 8 2km WNW of The Geysers CA,2022-04-08T17:25:12.186Z,2022-04-08 17:25:12.186000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716026,"{'type': 'Point', 'coordinates': (-122.7751694, 38.7845001)}",Geysers,CA,0.8,-0.18,-0.11
M 1 2 Quarry Blast 7km SSE of Home Gardens CA,2022-04-08T18:39:50.468Z,2022-04-08 18:39:50.468000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988783,"{'type': 'Point', 'coordinates': (-117.4863333, 33.8185)}",Gardens,CA,1.2,2.68,1.67
M 1 8 47 km SSE of Nelchina Alaska,2022-04-08T17:20:48.257Z,2022-04-08 17:20:48.257000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224icwgbq,"{'type': 'Point', 'coordinates': (-146.3477, 61.6146)}",Nelchina,Alaska,1.8,31.40,19.51
M 0 4 9km WNW of Cobb CA,2022-04-08T17:19:01.998Z,2022-04-08 17:19:01.998000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716021,"{'type': 'Point', 'coordinates': (-122.8256683, 38.8426666)}",Cobb,CA,0.4,1.92,1.19
M 1 9 2 km SSE of Guánica Puerto Rico,2022-04-08T17:26:58.060Z,2022-04-08 17:26:58.060000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71343788,"{'type': 'Point', 'coordinates': (-66.9006666666667, 17.9541666666667)}",Puerto,Rico,1.9,12.26,7.62
M 1 9 27 km WSW of Hope Alaska,2022-04-08T17:20:54.484Z,2022-04-08 17:20:54.484000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224icvvvf,"{'type': 'Point', 'coordinates': (-150.075, 60.785)}",Hope,Alaska,1.9,32.00,19.88
M 2 3 14 km WSW of Volcano Hawaii,2022-04-08T21:46:15.280Z,2022-04-08 21:46:15.280000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72978087,"{'type': 'Point', 'coordinates': (-155.364, 19.4146666666667)}",Volcano,Hawaii,2.3,6.56,4.08
M 1 6 24 km NE of Beluga Alaska,2022-04-08T17:20:53.676Z,2022-04-08 17:20:53.676000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224icujon,"{'type': 'Point', 'coordinates': (-150.7092, 61.2657)}",Beluga,Alaska,1.6,53.00,32.93
M 1 9 3 km SE of Pāhala Hawaii,2022-04-08T17:12:28.020Z,2022-04-08 17:12:28.020000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72978077,"{'type': 'Point', 'coordinates': (-155.458831787109, 19.1774997711182)}",Pāhala,Hawaii,1.9,36.63,22.76
M 2 6 56 km S of Whites City New Mexico,2022-04-08T18:23:13.040Z,2022-04-08 18:23:13.040000,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h0rn,"{'type': 'Point', 'coordinates': (-104.4732, 31.6718)}",New,Mexico,2.6,8.76,5.44
M 2 0 12km S of Tres Pinos CA,2022-04-08T22:43:15.596Z,2022-04-08 22:43:15.596000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73716016,"{'type': 'Point', 'coordinates': (-121.3033333, 36.6783333)}",Pinos,CA,2.0,3.83,2.38
M 1 7 53 km SSE of Tanana Alaska,2022-04-08T19:15:25.484Z,2022-04-08 19:15:25.484000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224icgfp8,"{'type': 'Point', 'coordinates': (-151.7231, 64.7181)}",Tanana,Alaska,1.7,16.80,10.44
M 0 3 8km W of Cobb CA,2022-04-08T20:12:15.675Z,2022-04-08 20:12:15.675000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73715996,"{'type': 'Point', 'coordinates': (-122.8105, 38.8345)}",Cobb,CA,0.3,2.42,1.50
M 0 1 26 km SW of Mina Nevada,2022-04-14T22:48:04.309Z,2022-04-14 22:48:04.309000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00837216,"{'type': 'Point', 'coordinates': (-118.3515, 38.2423)}",Mina,Nevada,0.1,10.40,6.46
M 2 0 3 km S of Pāhala Hawaii,2022-04-08T16:26:20.660Z,2022-04-08 16:26:20.660000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72978042,"{'type': 'Point', 'coordinates': (-155.483993530273, 19.1681671142578)}",Pāhala,Hawaii,2.0,31.53,19.59
M 1 5 Rat Islands Aleutian Islands Alaska,2022-04-09T02:05:30.170Z,2022-04-09 02:05:30.170000,https://earthquake.usgs.gov/earthquakes/eventpage/av91054248,"{'type': 'Point', 'coordinates': (178.356333333333, 52.0361666666667)}",Islands,Alaska,1.5,0.33,0.21
M 1 4 6km WNW of Pine Mountain Club CA,2022-04-08T18:50:42.479Z,2022-04-08 18:50:42.479000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988735,"{'type': 'Point', 'coordinates': (-119.2135, 34.8726667)}",Club,CA,1.4,10.66,6.62
M 1 6 59 km NNE of Petersville Alaska,2022-04-08T16:15:26.096Z,2022-04-08 16:15:26.096000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224ic9t7b,"{'type': 'Point', 'coordinates': (-150.4398, 63.01)}",Petersville,Alaska,1.6,103.80,64.50
M 1 6 13 km NNW of Hope Alaska,2022-04-08T16:01:04.147Z,2022-04-08 16:01:04.147000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224iby2ce,"{'type': 'Point', 'coordinates': (-149.7161, 61.0366)}",Hope,Alaska,1.6,36.90,22.93
M 2 2 13 km S of Fern Forest Hawaii,2022-04-08T21:14:34.760Z,2022-04-08 21:14:34.760000,https://earthquake.usgs.gov/earthquakes/eventpage/hv72978032,"{'type': 'Point', 'coordinates': (-155.135, 19.3416666666667)}",Forest,Hawaii,2.2,6.77,4.21
M 0 4 13km SE of Anza CA,2022-04-08T19:15:10.581Z,2022-04-08 19:15:10.581000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988711,"{'type': 'Point', 'coordinates': (-116.5571667, 33.487)}",Anza,CA,0.4,8.16,5.07
M 0 4 17km N of Borrego Springs CA,2022-04-08T19:22:19.192Z,2022-04-08 19:22:19.192000,https://earthquake.usgs.gov/earthquakes/eventpage/ci37411324,"{'type': 'Point', 'coordinates': (-116.4, 33.4095)}",Springs,CA,0.4,11.42,7.10
M 1 6 17km ESE of Anza CA,2022-04-08T19:12:05.200Z,2022-04-08 19:12:05.200000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988695,"{'type': 'Point', 'coordinates': (-116.5005, 33.5046667)}",Anza,CA,1.6,14.13,8.78
M 0 3 3km SSW of Anderson Springs CA,2022-04-08T19:06:15.268Z,2022-04-08 19:06:15.268000,https://earthquake.usgs.gov/earthquakes/eventpage/nc73715986,"{'type': 'Point', 'coordinates': (-122.7101667, 38.7526667)}",Springs,CA,0.3,1.39,0.86
M 1 4 63 km NW of Petersville Alaska,2022-04-08T15:17:40.697Z,2022-04-08 15:17:40.697000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224ibocbz,"{'type': 'Point', 'coordinates': (-151.7321, 62.8516)}",Petersville,Alaska,1.4,6.60,4.10
M 2 6 2 km NW of Pole Ojea Puerto Rico,2022-04-08T16:15:37.211Z,2022-04-08 16:15:37.211000,https://earthquake.usgs.gov/earthquakes/eventpage/pr71343778,"{'type': 'Point', 'coordinates': (-67.2073333333333, 17.9915)}",Puerto,Rico,2.6,12.17,7.56
M 0 9 72 km WNW of Petersville Alaska,2022-04-08T19:11:57.291Z,2022-04-08 19:11:57.291000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224ibmnvb,"{'type': 'Point', 'coordinates': (-152.142, 62.6343)}",Petersville,Alaska,0.9,5.00,3.11
M 1 3 49 km NW of Skwentna Alaska,2022-04-08T15:17:39.985Z,2022-04-08 15:17:39.985000,https://earthquake.usgs.gov/earthquakes/eventpage/ak0224ibmdfb,"{'type': 'Point', 'coordinates': (-152.0288, 62.3177)}",Skwentna,Alaska,1.3,105.30,65.43
M 1 9 13 km ESE of Lincoln Montana,2022-04-08T15:19:02.710Z,2022-04-08 15:19:02.710000,https://earthquake.usgs.gov/earthquakes/eventpage/mb80542569,"{'type': 'Point', 'coordinates': (-112.529, 46.8956667)}",Lincoln,Montana,1.9,10.05,6.24
M 0 4 40 km SSW of Unalaska Alaska,2022-04-09T01:50:23.870Z,2022-04-09 01:50:23.870000,https://earthquake.usgs.gov/earthquakes/eventpage/av91054233,"{'type': 'Point', 'coordinates': (-166.873166666667, 53.5681666666667)}",Unalaska,Alaska,0.4,3.23,2.01
M 0 6 1km SSW of Anza CA,2022-04-08T18:29:19.347Z,2022-04-08 18:29:19.347000,https://earthquake.usgs.gov/earthquakes/eventpage/ci39988655,"{'type': 'Point', 'coordinates': (-116.6776667, 33.5495)}",Anza,CA,0.6,7.70,4.78
M 1 2 36 km SW of Alamo Nevada,2022-04-14T22:17:08.332Z,2022-04-14 22:17:08.332000,https://earthquake.usgs.gov/earthquakes/eventpage/nn00837204,"{'type': 'Point', 'coordinates': (-115.4058, 37.0945)}",Alamo,Nevada,1.2,0.00,0.00
